DISTCODE地区代码,County Name,County Name E,City Name,City Name E,Province Name,Province Name E,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
410721,新乡县,Xinxiang County,新乡市,Xinxiang City,河南省,Henan Province,0.369088568,0.330462379,0.329019437,0.501862414,0.489668351,0.406297519,0.395294054,0.387337514,0.470898685,0.422497032,0.422642413,0.438312822,0.451291373,0.309056134,0.443581282,0.49043819,0.481030048,0.470564346
410724,获嘉县,Huojia County,新乡市,Xinxiang City,河南省,Henan Province,0.490145181,0.459398185,0.431828676,0.663445029,0.643423336,0.548323018,0.547179232,0.530813987,0.629905911,0.561977075,0.563548108,0.573512333,0.594548619,0.419749196,0.583357018,0.640410018,0.634816919,0.60388521
410725,原阳县,Yuanyang County,新乡市,Xinxiang City,河南省,Henan Province,1.240925668,1.073121807,0.973259438,1.848129961,1.810606434,1.439915119,1.396374798,1.34896357,1.681254734,1.44423487,1.486918235,1.550313413,1.558547162,1.000242758,1.523568634,1.733863997,1.626902274,1.602864025
410726,延津县,Yanjin County,新乡市,Xinxiang City,河南省,Henan Province,0.94868644,0.807034535,0.756336529,1.311697012,1.37748035,1.005444081,0.962152152,0.958714299,1.23383247,1.020923848,1.034301773,1.16539197,1.131639686,0.761150723,1.077667408,1.224977215,1.198464387,1.142334291
410727,封丘县,Fengqiu County,新乡市,Xinxiang City,河南省,Henan Province,1.186245057,1.145649241,1.062180225,1.728711743,1.790348186,1.427437352,1.323778654,1.37378766,1.716859838,1.336536541,1.417208254,1.553947563,1.486663727,0.985720366,1.479168609,1.721024583,1.576884286,1.519031297
410728,长垣县,Changyuan County,新乡市,Xinxiang City,河南省,Henan Province,0.961964634,0.998843651,0.883526532,1.348662154,1.454501372,1.2127984,1.082723653,1.160764582,1.515827139,1.101887334,1.138161119,1.316587662,1.283997478,0.880052013,1.256324212,1.431628917,1.301540888,1.298662499
410781,卫辉市,Weihui City,新乡市,Xinxiang City,河南省,Henan Province,0.828128803,0.726797598,0.720841997,1.078068338,1.139034687,0.908770444,0.904927191,0.836880635,1.06146477,0.934623541,0.913044443,0.999935942,1.044763711,0.727834145,0.936795217,1.062606891,1.110548328,1.01533736
410782,辉县市,Huixian City,新乡市,Xinxiang City,河南省,Henan Province,1.691837129,1.445757171,1.425400192,2.163832315,2.076788736,1.781100432,1.762612432,1.635300344,2.005269563,1.860571283,1.784605877,1.849505231,1.983441875,1.551937074,1.888335887,2.065465021,2.23481564,1.868213539
410802,解放区,Jiefang District,焦作市,Jiaozuo City,河南省,Henan Province,0.063742101,0.054601706,0.054712566,0.066178379,0.075514868,0.066666804,0.064307683,0.060633002,0.064267434,0.065903596,0.06123953,0.057177256,0.071120014,0.058838209,0.067334473,0.076908002,0.078650707,0.073047811
410803,中站区,Zhongzhan District,焦作市,Jiaozuo City,河南省,Henan Province,0.134560956,0.112119437,0.116657754,0.151384389,0.160938006,0.142539381,0.140248953,0.134939893,0.14498903,0.146649017,0.135788613,0.125120847,0.152156092,0.12836755,0.141733395,0.161189607,0.167460318,0.142815662
410804,马村区,Macun District,焦作市,Jiaozuo City,河南省,Henan Province,0.140321373,0.123292035,0.120536427,0.154670243,0.166789481,0.143630145,0.142709085,0.137046558,0.146941325,0.14846786,0.134540574,0.128114034,0.153387482,0.124210456,0.143565215,0.161804125,0.166485826,0.1692856
410811,山阳区,Shanyang District,焦作市,Jiaozuo City,河南省,Henan Province,0.119133044,0.104201205,0.098626039,0.125950748,0.131853411,0.115617516,0.115240678,0.109256486,0.115109701,0.115223419,0.109095861,0.099393585,0.116412592,0.095823526,0.104945987,0.119756802,0.122821481,0.120296488
410821,修武县,Xiuwu County,焦作市,Jiaozuo City,河南省,Henan Province,0.767061761,0.637473178,0.67757778,0.94446958,0.923534275,0.820318023,0.809461795,0.76567475,0.864178761,0.863920638,0.798535808,0.789258789,0.886036377,0.746484525,0.848906715,0.942305163,0.976677288,0.844900823
410822,博爱县,Bo'ai County,焦作市,Jiaozuo City,河南省,Henan Province,0.565499094,0.495086686,0.520177156,0.684535547,0.687529458,0.610640017,0.606788761,0.602807177,0.636659886,0.631432844,0.610707632,0.552232945,0.651985182,0.546906655,0.631554014,0.701623354,0.710277004,0.650837584
410823,武陟县,Wuzhi County,焦作市,Jiaozuo City,河南省,Henan Province,0.880497317,0.797234639,0.796553316,1.136351554,1.121913797,0.969346825,0.970562648,0.94777781,1.025966465,0.974616525,0.975576167,0.958898319,1.04271136,0.760847453,0.992169848,1.121572643,1.092298878,1.048472712
410825,温县,Wen County,焦作市,Jiaozuo City,河南省,Henan Province,0.540161629,0.465073706,0.484686682,0.679230356,0.647801151,0.583260574,0.589492254,0.569521562,0.601346686,0.578813291,0.587535989,0.536511261,0.591946938,0.47732005,0.583439744,0.652380852,0.649821178,0.623593871
410882,沁阳市,Qinyang City,焦作市,Jiaozuo City,河南省,Henan Province,0.656732723,0.56745874,0.604692167,0.840756487,0.78182969,0.700066602,0.701217503,0.700968208,0.730310878,0.742412462,0.72501966,0.661987468,0.742882753,0.622359543,0.726011539,0.810831749,0.819238206,0.747764632
410883,孟州市,Mengzhou City,焦作市,Jiaozuo City,河南省,Henan Province,0.56836029,0.49973237,0.539833165,0.742601212,0.708402265,0.625762523,0.63110513,0.614061916,0.644571132,0.650766743,0.640430145,0.605728716,0.670228796,0.536065188,0.635997391,0.705868549,0.710947767,0.683993187
410902,华龙区,Hualong District,濮阳市,Puyang City,河南省,Henan Province,0.207484918,0.222944618,0.19869195,0.306336712,0.355039203,0.279880196,0.231571152,0.243144018,0.327198506,0.246541684,0.237245857,0.291549322,0.291012832,0.217186912,0.258996951,0.300808175,0.295080005,0.257692429
410922,清丰县,Qingfeng County,濮阳市,Puyang City,河南省,Henan Province,0.654451185,0.73522896,0.665868299,1.027842924,1.213389406,0.94368284,0.815636239,0.794054932,1.06079087,0.804686889,0.80205118,0.992884853,1.020155482,0.651178412,0.916340267,1.013637714,1.066834038,0.92320347
410923,南乐县,Nanle County,濮阳市,Puyang City,河南省,Henan Province,0.453387809,0.520905633,0.492017998,0.73675998,0.866303354,0.672041407,0.594657127,0.564397474,0.741881861,0.587872112,0.598880983,0.718562712,0.733420411,0.507005373,0.659328275,0.731419872,0.776387858,0.669861752
410926,范县,Fan County,濮阳市,Puyang City,河南省,Henan Province,0.479703125,0.545952335,0.487765325,0.740347038,0.829508957,0.676479775,0.524473738,0.619696926,0.839557538,0.597804507,0.610347525,0.680852858,0.722044274,0.537681417,0.713142641,0.782915894,0.780305737,0.69250129
410927,台前县,Taiqian County,濮阳市,Puyang City,河南省,Henan Province,0.33035871,0.393236854,0.35231394,0.498739721,0.57502716,0.47486463,0.390733713,0.447157069,0.579871853,0.44574391,0.427201271,0.481989701,0.537633929,0.390036966,0.516606819,0.564076144,0.54195144,0.505277795
410928,濮阳县,Puyang County,濮阳市,Puyang City,河南省,Henan Province,1.285738356,1.325064264,1.181650608,1.832967407,2.06228966,1.636387262,1.315908612,1.485703467,2.029087783,1.425662596,1.421883491,1.730830089,1.718956439,1.206245362,1.676677537,1.874394462,1.814636373,1.676323835
411002,魏都区,Weidu District,许昌市,Xuchang City,河南省,Henan Province,0.093119418,0.090028959,0.08719582,0.11284108,0.117318203,0.106666123,0.108429358,0.113433234,0.119900728,0.1055079,0.098645575,0.087068184,0.099480144,0.081888414,0.092715642,0.113634656,0.108821396,0.105239958
411023,许昌县,Xuchang County,许昌市,Xuchang City,河南省,Henan Province,1.11239723,1.05896585,1.05805442,1.417515238,1.493547981,1.335767198,1.43822953,1.447914589,1.602173006,1.381270812,1.391334984,1.275492129,1.339049813,1.030079161,1.37130829,1.610907476,1.490465052,1.466514449
411024,鄢陵县,Yanling County,许昌市,Xuchang City,河南省,Henan Province,0.9678199,0.825876131,1.04827177,1.339621224,1.343814062,1.189640115,1.196819268,1.332577431,1.417565308,1.191469474,1.222566685,1.133756764,1.107333674,0.851361007,1.246014302,1.384386781,1.260497811,1.233432522
411025,襄城县,Xiangcheng County,许昌市,Xuchang City,河南省,Henan Province,1.068143289,0.981285358,1.035700362,1.352144622,1.349772358,1.220605866,1.311255768,1.313977116,1.440532818,1.334467698,1.271854827,1.174722225,1.269275663,1.006593345,1.32042067,1.556672035,1.409611538,1.429067431
411081,禹州市,Yuzhou City,许昌市,Xuchang City,河南省,Henan Province,1.589951525,1.442775672,1.461591474,1.987476321,2.028807017,1.865871383,2.026025949,1.987067931,2.149644223,1.93197606,1.899651984,1.764785633,2.069404214,1.563180645,1.841991075,2.370995129,2.182994806,2.133682633
411082,长葛市,Changge City,许昌市,Xuchang City,河南省,Henan Province,0.722726075,0.677915964,0.692527123,0.895688264,0.959808845,0.839179097,0.89834513,0.90375648,1.012018988,0.850426304,0.87151701,0.796611802,0.853423823,0.681871676,0.84388749,1.017754293,0.932030422,0.901330261
411102,源汇区,Yuanhui District,漯河市,Luohe City,河南省,Henan Province,0.250888849,0.234461031,0.28588938,0.33086775,0.315184485,0.309403802,0.323797031,0.350449219,0.356741131,0.322346847,0.328817574,0.291335069,0.303825365,0.257463629,0.328317366,0.36774828,0.320089359,0.345137864
411103,郾城区,Yancheng District,漯河市,Luohe City,河南省,Henan Province,0.535088071,0.492917405,0.58266795,0.695652711,0.670410524,0.638975578,0.693341145,0.703174288,0.74034948,0.683483296,0.708095449,0.617717892,0.647712894,0.514611291,0.703215594,0.77796322,0.682077139,0.729423734
411104,召陵区,Zhaoling District,漯河市,Luohe City,河南省,Henan Province,0.493621769,0.442647447,0.57461408,0.651786586,0.625265667,0.598211434,0.634201435,0.682553411,0.692341657,0.611790554,0.664997102,0.570610522,0.579354572,0.489301428,0.647233966,0.729507511,0.643057825,0.677949063
411121,舞阳县,Wuyang County,漯河市,Luohe City,河南省,Henan Province,0.884720911,0.818030117,0.986894848,1.151028703,1.134910723,1.083182836,1.18116863,1.254759763,1.286216819,1.179865326,1.195694685,1.051728918,1.120986715,0.89796062,1.221418435,1.326597014,1.155041164,1.241070554
411122,临颍县,Linying County,漯河市,Luohe City,河南省,Henan Province,0.913858255,0.839151156,0.944654376,1.190274558,1.164052848,1.071794816,1.112768171,1.178539484,1.253828475,1.13468216,1.123269306,1.032501132,1.038230829,0.772471977,1.13907555,1.29798964,1.139799235,1.169805567
411202,湖滨区,Hubin District,三门峡市,Sanmenxia City,河南省,Henan Province,0.191675641,0.162700101,0.218398307,0.257483021,0.298554501,0.231506042,0.277553966,0.256359996,0.256507292,0.262061333,0.266514659,0.243195618,0.318549522,0.267396162,0.258504238,0.320940486,0.289813339,0.288155716
411221,渑池县,Mianchi County,三门峡市,Sanmenxia City,河南省,Henan Province,1.44552596,1.215074034,1.396105915,1.832460501,1.962372688,1.640673697,1.820784847,1.69285006,1.816560257,1.782881477,1.726101665,1.620156448,2.013057629,1.784956653,1.773970057,2.076046936,2.029421614,1.881479992
411222,陕县,Shan County,三门峡市,Sanmenxia City,河南省,Henan Province,1.820232198,1.457368813,1.903200483,2.335827247,2.514043342,2.072226001,2.412755181,2.23519566,2.360758952,2.302601508,2.29822614,2.172359149,2.674593844,2.299168882,2.159500395,2.77817373,2.481453054,2.452052929
411224,卢氏县,Lushi County,三门峡市,Sanmenxia City,河南省,Henan Province,6.018363575,5.477920336,6.78877744,6.950174487,7.033316284,6.692175169,7.511725381,7.001954716,7.647100149,7.377617193,7.481253602,6.780970688,7.718946229,7.439185219,6.829586422,8.275022713,7.783356591,7.577800609
411281,义马市,Yima City,三门峡市,Sanmenxia City,河南省,Henan Province,0.105717362,0.093403413,0.103129747,0.13131079,0.136047497,0.117757769,0.128538119,0.126295362,0.140181067,0.127223643,0.127925987,0.116601369,0.147655106,0.131706613,0.135543111,0.153101515,0.15175806,0.15062101
411282,灵宝市,Lingbao City,三门峡市,Sanmenxia City,河南省,Henan Province,3.724275075,3.166654598,4.032322794,4.685800821,4.818608792,4.323169794,4.762928755,4.551255951,4.72300858,4.595887505,4.653937013,4.284309889,5.21553756,4.793274557,4.326513873,5.322455511,4.842714133,4.658486852
411302,宛城区,Wancheng District,南阳市,Nanyang City,河南省,Henan Province,1.16936122,0.999634778,1.234130576,1.436781838,1.310086556,1.310629779,1.296932616,1.411384321,1.482606506,1.492226323,1.502517726,1.355928568,1.431263143,1.228698691,1.483648669,1.632875853,1.461182711,1.499790515
411303,卧龙区,Wolong District,南阳市,Nanyang City,河南省,Henan Province,1.140604405,1.005931742,1.149425132,1.403675155,1.313712878,1.301223197,1.333005171,1.410683801,1.484355406,1.419491582,1.514493186,1.258178607,1.416792277,1.237118547,1.409846964,1.628543818,1.457361494,1.48185049
411321,南召县,Nanzhao County,南阳市,Nanyang City,河南省,Henan Province,4.120429789,3.568393096,4.208784644,4.841209252,4.701199541,4.50296609,5.293707508,4.964492555,5.17064501,5.102614649,5.148545064,4.33484815,5.082564796,4.571836278,4.788378418,5.39698157,5.372852321,4.933913426
411322,方城县,Fangcheng County,南阳市,Nanyang City,河南省,Henan Province,3.02897818,2.74743082,3.074512658,3.735068409,3.552676876,3.584682268,3.85556837,3.972195537,4.126399803,3.976886755,4.021869736,3.44350792,3.943346371,3.445580892,3.955322072,4.585833941,4.171460671,4.122227451
411323,西峡县,Xixia County,南阳市,Nanyang City,河南省,Henan Province,5.727978428,5.30214063,6.500938852,6.981575179,6.681041322,6.270493021,7.392243179,6.742917828,7.489571082,7.109035295,7.404108803,6.158779151,7.099735704,6.67806917,6.78374005,7.60243807,7.412465374,7.09808618
411324,镇平县,Zhenping County,南阳市,Nanyang City,河南省,Henan Province,1.825387593,1.623325527,1.822150009,2.291683524,2.104214311,2.100259828,2.184144601,2.301878369,2.350381792,2.255091069,2.498637456,2.011499353,2.276763719,1.996510413,2.320477088,2.557176111,2.293259186,2.425786792
411325,内乡县,Neixiang County,南阳市,Nanyang City,河南省,Henan Province,3.280495071,2.90119518,3.393127397,3.953153668,3.818979707,3.64786308,4.078274608,3.985273192,4.230967009,4.122292303,4.366270492,3.469468171,4.036204843,3.615045549,3.943238119,4.278881663,4.147649259,4.092779562
411326,淅川县,Xichuan County,南阳市,Nanyang City,河南省,Henan Province,3.644035186,3.556242232,4.068435937,4.560108645,4.408624399,4.207682795,4.685203929,4.67199111,5.246043892,4.858072491,5.125448777,4.00840359,4.903664381,4.454048873,4.898255948,5.158729237,4.865243151,5.027325912
411327,社旗县,Sheqi County,南阳市,Nanyang City,河南省,Henan Province,1.470596528,1.273031649,1.443203503,1.831230808,1.668720166,1.679581591,1.677412976,1.830800754,1.867161383,1.821639782,1.917150773,1.772168308,1.868534818,1.591582462,1.854544192,2.158369539,1.924130866,1.881869114
411328,唐河县,Tanghe County,南阳市,Nanyang City,河南省,Henan Province,3.181561094,2.764882299,3.503550287,3.875797112,3.621754273,3.638471029,3.686833432,4.03815984,4.12668714,4.043074451,4.193798316,3.738916355,4.089952499,3.615849116,4.210555251,4.671591163,4.266584953,4.267075494
411329,新野县,Xinye County,南阳市,Nanyang City,河南省,Henan Province,1.348917289,1.186980072,1.510993678,1.634045095,1.51361945,1.473474425,1.499442694,1.633606845,1.827935809,1.748330409,1.763168061,1.573066511,1.703244039,1.449987062,1.706129293,1.855942371,1.701367697,1.654196405
411330,桐柏县,Tongbai County,南阳市,Nanyang City,河南省,Henan Province,2.21477165,1.998694704,2.938135419,2.940036342,2.851685292,2.645838952,2.909491776,3.068615586,3.105654636,3.092871394,3.010261005,2.597634228,2.762042258,2.704233091,3.0797698,3.42586264,3.186815402,2.979967379
411381,邓州市,Dengzhou City,南阳市,Nanyang City,河南省,Henan Province,2.939874301,2.543728462,2.962258678,3.639086169,3.375436701,3.351304196,3.299310474,3.693224188,3.971778637,3.715608204,3.951471169,3.235595521,3.662883557,3.04974452,3.926767563,4.209294937,3.675538594,3.785291139
411402,梁园区,Liangyuan District,商丘市,Shangqiu City,河南省,Henan Province,0.720959721,0.704408627,0.800530096,1.008225992,1.122242305,0.965887769,0.971526824,1.030380752,1.173302749,0.901344924,0.915832558,0.93030904,0.8876711,0.765498638,0.991774343,1.107961581,0.966252553,1.02618609
411403,睢阳区,Suiyang District,商丘市,Shangqiu City,河南省,Henan Province,1.046063689,0.999056188,1.15525529,1.437779659,1.55139398,1.350747237,1.404604969,1.495579701,1.658531587,1.296947675,1.341350355,1.297941912,1.218188959,1.06243248,1.455829538,1.554473877,1.326103865,1.479735147
411421,民权县,Minquan County,商丘市,Shangqiu City,河南省,Henan Province,1.268330112,1.203889489,1.289153955,1.766524367,1.905437786,1.638651923,1.506415148,1.653257694,2.004635517,1.433795053,1.520808106,1.583944617,1.518857257,1.14784184,1.598219367,1.894313537,1.640381313,1.583336794
411422,睢县,Sui County,商丘市,Shangqiu City,河南省,Henan Province,1.022948165,0.936384439,1.073932104,1.372230078,1.461937124,1.263246315,1.199873387,1.30582409,1.517977834,1.171279219,1.243531766,1.23362559,1.121834382,0.851508464,1.268403487,1.453756231,1.267455103,1.231329047
